,,Subject,,,665,
,,Protocol,,,Level_4,
,,Type,,,Master,
,,Channel,,,4,
,,Master,,,,
,,Date,,,2025-08-20,
,,Time,,,16:43:58,241,
,,Clock,,,5,
,,Time Warp,,,1x,
660,663,610,Exit,1,MagEntry,1,
661,663,610,Entry,2,ITI2sec,,
662,663,945,Input,33,Off1A1,,
663,664,060,Input,1,On1A1,,
664,664,395,Input,33,Off1A1,,
665,665,615,Exit,2,ITI2sec,Time,
666,665,615,Entry,3,RandomHole,,
667,665,625,Exit,3,RandomHole,Time,
668,665,625,List,,Pseudo1a5,    8,000,
669,665,625,Entry,8,hole2,,
670,665,625,Reg,12,HoleNumber,    2,000,
671,666,270,Input,4,On1A4,,
672,666,270,Exit,8,hole2,4,
673,666,270,Entry,18,IncorrectResp,,
674,666,270,Reg,4,ComptIncR,    2,000,
675,666,270,Reg,1,ComptOmision,    0,000,
676,666,280,Exit,18,IncorrectResp,Time,
677,666,280,Entry,5,TimeOut,,
678,666,610,Input,36,Off1A4,,
679,666,795,Input,3,On1A3,,
680,667,455,Input,35,Off1A3,,
681,671,285,Exit,5,TimeOut,Time,
682,671,285,Entry,1,MagEntry,,
683,671,285,Reg,2,ComptNbessai,   17,000,
684,671,285,Reg,13,Accuracy,   84,615,
685,671,285,Reg,14,Omission,    0,000,
686,699,985,Input,1,On1A1,,
687,699,985,Exit,1,MagEntry,1,
688,699,985,Entry,2,ITI2sec,,
689,700,320,Input,33,Off1A1,,
690,701,990,Exit,2,ITI2sec,Time,
691,701,990,Entry,3,RandomHole,,
692,702,000,Exit,3,RandomHole,Time,
693,702,000,List,,Pseudo1a5,   10,000,
694,702,000,Entry,10,hole3,,
695,702,000,Reg,12,HoleNumber,    3,000,
696,707,005,Exit,10,hole3,Time,
697,707,005,Entry,28,Hold3,,
698,710,570,Input,2,On1A2,,
699,710,570,Input,3,On1A3,,
700,710,570,Exit,28,Hold3,3,
701,710,570,Entry,18,IncorrectResp,,
702,710,570,Reg,4,ComptIncR,    3,000,
703,710,570,Reg,1,ComptOmision,    0,000,
704,710,580,Exit,18,IncorrectResp,Time,
705,710,580,Entry,5,TimeOut,,
706,710,905,Input,34,Off1A2,,
707,710,905,Input,35,Off1A3,,
708,710,926,Input,3,On1A3,,
709,710,926,Input,4,On1A4,,
710,711,265,Input,35,Off1A3,,
711,711,265,Input,36,Off1A4,,
712,715,585,Exit,5,TimeOut,Time,
713,715,585,Entry,1,MagEntry,,
714,715,585,Reg,2,ComptNbessai,   18,000,
715,715,585,Reg,13,Accuracy,   78,571,
716,715,585,Reg,14,Omission,    0,000,
717,759,445,Input,3,On1A3,,
718,760,105,Input,35,Off1A3,,
719,773,865,Input,3,On1A3,,
720,774,200,Input,35,Off1A3,,
721,776,710,Input,2,On1A2,,
722,777,050,Input,34,Off1A2,,
723,783,115,Input,4,On1A4,,
724,783,450,Input,36,Off1A4,,
725,867,550,Input,2,On1A2,,
726,867,885,Input,34,Off1A2,,
727,878,330,Input,1,On1A1,,
728,878,330,Exit,1,MagEntry,1,
729,878,330,Entry,2,ITI2sec,,
730,879,320,Input,33,Off1A1,,
731,880,335,Exit,2,ITI2sec,Time,
732,880,335,Entry,3,RandomHole,,
733,880,345,Exit,3,RandomHole,Time,
734,880,345,List,,Pseudo1a5,   14,000,
735,880,345,Entry,14,hole5,,
736,880,345,Reg,12,HoleNumber,    5,000,
737,880,750,Input,1,On1A1,,
738,881,410,Input,33,Off1A1,,
739,882,115,Input,1,On1A1,,
740,884,175,Input,1,On1A1,,
741,885,350,Exit,14,hole5,Time,
742,885,350,Entry,30,Hold5,,
743,888,085,Input,33,Off1A1,,
744,888,170,Input,1,On1A1,,
745,889,160,Input,33,Off1A1,,
746,890,355,Exit,30,Hold5,Time,
747,890,355,Entry,31,Holdhole1,,
748,895,360,Exit,31,Holdhole1,Time,
749,895,360,Entry,16,Omission,,
750,895,360,Reg,1,ComptOmision,    1,000,
751,895,360,Reg,9,Omision,    2,000,
752,895,370,Exit,16,Omission,Time,
753,895,370,Entry,5,TimeOut,,
754,898,215,Input,2,On1A2,,
755,898,215,Input,3,On1A3,,
756,898,550,Input,34,Off1A2,,
757,898,555,Input,35,Off1A3,,
758,900,375,Exit,5,TimeOut,Time,
759,900,375,Entry,1,MagEntry,,
760,900,375,Reg,2,ComptNbessai,   19,000,
761,900,375,Reg,13,Accuracy,   78,571,
762,900,375,Reg,14,Omission,    0,000,
763,902,380,Input,1,On1A1,,
764,902,380,Exit,1,MagEntry,1,
765,902,380,Entry,2,ITI2sec,,
766,903,365,Input,33,Off1A1,,
767,903,900,Input,2,On1A2,,
768,903,900,Exit,2,ITI2sec,2,
769,903,900,Entry,4,Premature,,
770,903,900,Reg,5,ComptPremat,    4,000,
771,903,905,Exit,4,Premature,Time,
772,903,905,Entry,5,TimeOut,,
773,905,215,Input,34,Off1A2,,
774,908,910,Exit,5,TimeOut,Time,
775,908,910,Entry,1,MagEntry,,
776,908,910,Reg,2,ComptNbessai,   20,000,
777,908,910,Reg,13,Accuracy,   78,571,
778,908,910,Reg,14,Omission,    0,000,
779,911,415,Input,2,On1A2,,
780,911,415,Input,3,On1A3,,
781,912,400,Input,34,Off1A2,,
782,912,400,Input,35,Off1A3,,
783,917,060,Input,1,On1A1,,
784,917,060,Exit,1,MagEntry,1,
785,917,060,Entry,2,ITI2sec,,
786,918,045,Input,33,Off1A1,,
787,918,465,Input,1,On1A1,,
788,919,065,Exit,2,ITI2sec,Time,
789,919,065,Entry,3,RandomHole,,
790,919,075,Exit,3,RandomHole,Time,
791,919,075,List,,Pseudo1a5,    8,000,
792,919,075,Entry,8,hole2,,
793,919,075,Reg,12,HoleNumber,    2,000,
794,921,400,Input,33,Off1A1,,
795,923,655,Input,3,On1A3,,
796,923,655,Exit,8,hole2,3,
797,923,655,Entry,17,CorrectResp,,
798,923,655,Reg,3,ComptCR,   17,000,
799,923,655,Reg,6,Reward,   17,000,
800,923,655,Reg,8,CptReward,   12,000,
801,923,655,Reg,1,ComptOmision,    0,000,
802,923,660,Exit,17,CorrectResp,Time,
803,923,660,Entry,1,MagEntry,,
804,923,660,Reg,2,ComptNbessai,   21,000,
805,923,660,Reg,13,Accuracy,   80,000,
806,923,660,Reg,14,Omission,    0,000,
807,924,645,Input,35,Off1A3,,
808,925,410,Input,1,On1A1,,
809,925,410,Exit,1,MagEntry,1,
810,925,410,Entry,2,ITI2sec,,
811,927,370,Input,33,Off1A1,,
812,927,415,Exit,2,ITI2sec,Time,
813,927,415,Entry,3,RandomHole,,
814,927,425,Exit,3,RandomHole,Time,
815,927,425,List,,Pseudo1a5,    6,000,
816,927,425,Entry,6,hole1,,
817,927,425,Reg,12,HoleNumber,    1,000,
818,927,735,Input,1,On1A1,,
819,928,075,Input,33,Off1A1,,
820,928,715,Input,3,On1A3,,
821,928,715,Exit,6,hole1,3,
822,928,715,Entry,18,IncorrectResp,,
823,928,715,Reg,4,ComptIncR,    4,000,
824,928,715,Reg,1,ComptOmision,    0,000,
825,928,725,Exit,18,IncorrectResp,Time,
826,928,725,Entry,5,TimeOut,,
827,930,025,Input,35,Off1A3,,
828,930,385,Input,2,On1A2,,
829,930,725,Input,34,Off1A2,,
830,932,360,Input,1,On1A1,,
831,933,026,Input,33,Off1A1,,
832,933,060,Input,1,On1A1,,
833,933,400,Input,33,Off1A1,,
834,933,730,Exit,5,TimeOut,Time,
835,933,730,Entry,1,MagEntry,,
836,933,730,Reg,2,ComptNbessai,   22,000,
837,933,730,Reg,13,Accuracy,   75,000,
838,933,730,Reg,14,Omission,    0,000,
839,934,765,Input,1,On1A1,,
840,934,765,Exit,1,MagEntry,1,
841,934,765,Entry,2,ITI2sec,,
842,935,755,Input,33,Off1A1,,
843,936,610,Input,2,On1A2,,
844,936,610,Exit,2,ITI2sec,2,
845,936,610,Entry,4,Premature,,
846,936,610,Reg,5,ComptPremat,    5,000,
847,936,615,Exit,4,Premature,Time,
848,936,615,Entry,5,TimeOut,,
849,936,950,Input,34,Off1A2,,
850,941,620,Exit,5,TimeOut,Time,
851,941,620,Entry,1,MagEntry,,
852,941,620,Reg,2,ComptNbessai,   23,000,
853,941,620,Reg,13,Accuracy,   75,000,
854,941,620,Reg,14,Omission,    0,000,
855,945,845,Input,2,On1A2,,
856,945,845,Input,3,On1A3,,
857,946,505,Input,34,Off1A2,,
858,946,505,Input,35,Off1A3,,
859,947,315,Input,1,On1A1,,
860,947,315,Exit,1,MagEntry,1,
861,947,315,Entry,2,ITI2sec,,
862,947,650,Input,33,Off1A1,,
863,948,230,Input,1,On1A1,,
864,948,566,Input,33,Off1A1,,
865,949,320,Exit,2,ITI2sec,Time,
866,949,320,Entry,3,RandomHole,,
867,949,330,Exit,3,RandomHole,Time,
868,949,330,List,,Pseudo1a5,   10,000,
869,949,330,Entry,10,hole3,,
870,949,330,Reg,12,HoleNumber,    3,000,
871,950,405,Input,4,On1A4,,
872,950,405,Exit,10,hole3,4,
873,950,405,Entry,17,CorrectResp,,
874,950,405,Reg,3,ComptCR,   18,000,
875,950,405,Reg,6,Reward,   18,000,
876,950,405,Reg,8,CptReward,   13,000,
877,950,405,Reg,1,ComptOmision,    0,000,
878,950,410,Exit,17,CorrectResp,Time,
879,950,410,Entry,1,MagEntry,,
880,950,410,Reg,2,ComptNbessai,   24,000,
881,950,410,Reg,13,Accuracy,   76,471,
882,950,410,Reg,14,Omission,    0,000,
883,951,065,Input,36,Off1A4,,
884,951,620,Input,1,On1A1,,
885,951,620,Exit,1,MagEntry,1,
886,951,620,Entry,2,ITI2sec,,
887,952,930,Input,33,Off1A1,,
888,953,625,Exit,2,ITI2sec,Time,
889,953,625,Entry,3,RandomHole,,
890,953,635,Exit,3,RandomHole,Time,
891,953,635,List,,Pseudo1a5,    6,000,
892,953,635,Entry,6,hole1,,
893,953,635,Reg,12,HoleNumber,    1,000,
894,954,960,Input,2,On1A2,,
895,954,960,Exit,6,hole1,2,
896,954,960,Entry,17,CorrectResp,,
897,954,960,Reg,3,ComptCR,   19,000,
898,954,960,Reg,6,Reward,   19,000,
899,954,960,Reg,8,CptReward,   14,000,
900,954,960,Reg,1,ComptOmision,    0,000,
901,954,965,Exit,17,CorrectResp,Time,
902,954,965,Entry,1,MagEntry,,
903,954,965,Reg,2,ComptNbessai,   25,000,
904,954,965,Reg,13,Accuracy,   77,778,
905,954,965,Reg,14,Omission,    0,000,
906,955,620,Input,34,Off1A2,,
907,956,260,Input,1,On1A1,,
908,956,260,Exit,1,MagEntry,1,
909,956,260,Entry,2,ITI2sec,,
910,957,900,Input,33,Off1A1,,
911,958,265,Exit,2,ITI2sec,Time,
912,958,265,Entry,3,RandomHole,,
913,958,275,Exit,3,RandomHole,Time,
914,958,275,List,,Pseudo1a5,   12,000,
915,958,275,Entry,12,hole4,,
916,958,275,Reg,12,HoleNumber,    4,000,
917,962,825,Input,3,On1A3,,
918,962,825,Exit,12,hole4,3,
919,962,825,Entry,18,IncorrectResp,,
920,962,825,Reg,4,ComptIncR,    5,000,
921,962,825,Reg,1,ComptOmision,    0,000,
922,962,835,Exit,18,IncorrectResp,Time,
923,962,835,Entry,5,TimeOut,,
924,963,160,Input,35,Off1A3,,
925,963,345,Input,4,On1A4,,
926,964,005,Input,36,Off1A4,,
927,964,165,Input,3,On1A3,,
928,964,830,Input,35,Off1A3,,
929,965,220,Input,3,On1A3,,
930,965,555,Input,35,Off1A3,,
931,966,821,Input,1,On1A1,,
932,967,160,Input,33,Off1A1,,
933,967,840,Exit,5,TimeOut,Time,
934,967,840,Entry,1,MagEntry,,
935,967,840,Reg,2,ComptNbessai,   26,000,
936,967,840,Reg,13,Accuracy,   73,684,
937,967,840,Reg,14,Omission,    0,000,
938,976,935,Input,3,On1A3,,
939,976,935,Input,4,On1A4,,
940,977,275,Input,35,Off1A3,,
941,977,275,Input,36,Off1A4,,
942,977,490,Input,4,On1A4,,
943,978,475,Input,36,Off1A4,,
944,979,315,Input,1,On1A1,,
945,979,315,Exit,1,MagEntry,1,
946,979,315,Entry,2,ITI2sec,,
947,979,975,Input,33,Off1A1,,
948,980,345,Input,1,On1A1,,
949,980,685,Input,33,Off1A1,,
950,981,320,Exit,2,ITI2sec,Time,
951,981,320,Entry,3,RandomHole,,
952,981,330,Exit,3,RandomHole,Time,
953,981,330,List,,Pseudo1a5,   14,000,
954,981,330,Entry,14,hole5,,
955,981,330,Reg,12,HoleNumber,    5,000,
956,985,920,Input,3,On1A3,,
957,985,920,Input,4,On1A4,,
958,985,920,Exit,14,hole5,4,
959,985,920,Entry,17,CorrectResp,,
960,985,920,Reg,3,ComptCR,   20,000,
961,985,920,Reg,6,Reward,   20,000,
962,985,920,Reg,8,CptReward,   15,000,
963,985,920,Reg,1,ComptOmision,    0,000,
964,985,925,Exit,17,CorrectResp,Time,
965,985,925,Entry,1,MagEntry,,
966,985,925,Reg,2,ComptNbessai,   27,000,
967,985,925,Reg,13,Accuracy,   75,000,
968,985,925,Reg,14,Omission,    0,000,
969,986,585,Input,35,Off1A3,,
970,986,585,Input,36,Off1A4,,
971,986,905,Input,1,On1A1,,
972,986,905,Exit,1,MagEntry,1,
973,986,905,Entry,2,ITI2sec,,
974,988,545,Input,33,Off1A1,,
975,988,910,Exit,2,ITI2sec,Time,
976,988,910,Entry,3,RandomHole,,
977,988,920,Exit,3,RandomHole,Time,
978,988,920,List,,Pseudo1a5,   12,000,
979,988,920,Entry,12,hole4,,
980,988,920,Reg,12,HoleNumber,    4,000,
981,989,680,Input,2,On1A2,,
982,989,680,Input,3,On1A3,,
983,989,680,Exit,12,hole4,3,
984,989,680,Entry,17,CorrectResp,,
985,989,680,Reg,3,ComptCR,   21,000,
986,989,680,Reg,6,Reward,   21,000,
987,989,680,Reg,8,CptReward,   16,000,
988,989,680,Reg,1,ComptOmision,    0,000,
989,989,685,Exit,17,CorrectResp,Time,
990,989,685,Entry,1,MagEntry,,
991,989,685,Reg,2,ComptNbessai,   28,000,
992,989,685,Reg,13,Accuracy,   76,190,
993,989,685,Reg,14,Omission,    0,000,
994,990,665,Input,34,Off1A2,,
995,990,665,Input,35,Off1A3,,
996,991,665,Input,1,On1A1,,
997,991,665,Exit,1,MagEntry,1,
998,991,665,Entry,2,ITI2sec,,
999,993,300,Input,33,Off1A1,,
1000,993,670,Exit,2,ITI2sec,Time,
1001,993,670,Entry,3,RandomHole,,
1002,993,680,Exit,3,RandomHole,Time,
1003,993,680,List,,Pseudo1a5,    6,000,
1004,993,680,Entry,6,hole1,,
1005,993,680,Reg,12,HoleNumber,    1,000,
1006,994,880,Input,2,On1A2,,
1007,994,880,Exit,6,hole1,2,
1008,994,880,Entry,17,CorrectResp,,
1009,994,880,Reg,3,ComptCR,   22,000,
1010,994,880,Reg,6,Reward,   22,000,
1011,994,880,Reg,8,CptReward,   17,000,
1012,994,880,Reg,1,ComptOmision,    0,000,
1013,994,885,Exit,17,CorrectResp,Time,
1014,994,885,Entry,1,MagEntry,,
1015,994,885,Reg,2,ComptNbessai,   29,000,
1016,994,885,Reg,13,Accuracy,   77,273,
1017,994,885,Reg,14,Omission,    0,000,
1018,995,215,Input,34,Off1A2,,
1019,995,895,Input,1,On1A1,,
1020,995,895,Exit,1,MagEntry,1,
1021,995,895,Entry,2,ITI2sec,,
1022,997,900,Exit,2,ITI2sec,Time,
1023,997,900,Entry,3,RandomHole,,
1024,997,910,Exit,3,RandomHole,Time,
1025,997,910,List,,Pseudo1a5,   14,000,
1026,997,910,Entry,14,hole5,,
1027,997,910,Reg,12,HoleNumber,    5,000,
1028,998,830,Input,33,Off1A1,,
1029,1000,630,Input,3,On1A3,,
1030,1000,630,Input,4,On1A4,,
1031,1000,630,Exit,14,hole5,4,
1032,1000,630,Entry,17,CorrectResp,,
1033,1000,630,Reg,3,ComptCR,   23,000,
1034,1000,630,Reg,6,Reward,   23,000,
1035,1000,630,Reg,8,CptReward,   18,000,
1036,1000,630,Reg,1,ComptOmision,    0,000,
1037,1000,635,Exit,17,CorrectResp,Time,
1038,1000,635,Entry,1,MagEntry,,
1039,1000,635,Reg,2,ComptNbessai,   30,000,
1040,1000,635,Reg,13,Accuracy,   78,261,
1041,1000,635,Reg,14,Omission,    0,000,
1042,1000,965,Input,35,Off1A3,,
1043,1000,965,Input,36,Off1A4,,
1044,1001,435,Input,1,On1A1,,
1045,1001,435,Exit,1,MagEntry,1,
1046,1001,435,Entry,2,ITI2sec,,
1047,1003,395,Input,33,Off1A1,,
1048,1003,440,Exit,2,ITI2sec,Time,
1049,1003,440,Entry,3,RandomHole,,
1050,1003,450,Input,1,On1A1,,
1051,1003,450,Exit,3,RandomHole,Time,
1052,1003,450,List,,Pseudo1a5,    8,000,
1053,1003,450,Entry,8,hole2,,
1054,1003,450,Reg,12,HoleNumber,    2,000,
1055,1003,790,Input,33,Off1A1,,
1056,1004,890,Input,3,On1A3,,
1057,1004,890,Exit,8,hole2,3,
1058,1004,890,Entry,17,CorrectResp,,
1059,1004,890,Reg,3,ComptCR,   24,000,
1060,1004,890,Reg,6,Reward,   24,000,
1061,1004,890,Reg,8,CptReward,   19,000,
1062,1004,890,Reg,1,ComptOmision,    0,000,
1063,1004,895,Exit,17,CorrectResp,Time,
1064,1004,895,Entry,1,MagEntry,,
1065,1004,895,Reg,2,ComptNbessai,   31,000,
1066,1004,895,Reg,13,Accuracy,   79,167,
1067,1004,895,Reg,14,Omission,    0,000,
1068,1005,230,Input,35,Off1A3,,
1069,1005,840,Input,1,On1A1,,
1070,1005,840,Exit,1,MagEntry,1,
1071,1005,840,Entry,2,ITI2sec,,
1072,1007,150,Input,33,Off1A1,,
1073,1007,845,Exit,2,ITI2sec,Time,
1074,1007,845,Entry,3,RandomHole,,
1075,1007,855,Exit,3,RandomHole,Time,
1076,1007,855,List,,Pseudo1a5,   10,000,
1077,1007,855,Entry,10,hole3,,
1078,1007,855,Reg,12,HoleNumber,    3,000,
1079,1008,565,Input,4,On1A4,,
1080,1008,565,Exit,10,hole3,4,
1081,1008,565,Entry,17,CorrectResp,,
1082,1008,565,Reg,3,ComptCR,   25,000,
1083,1008,565,Reg,6,Reward,   25,000,
1084,1008,565,Reg,8,CptReward,   20,000,
1085,1008,565,Reg,1,ComptOmision,    0,000,
1086,1008,570,Exit,17,CorrectResp,Time,
1087,1008,570,Entry,1,MagEntry,,
1088,1008,570,Reg,2,ComptNbessai,   32,000,
1089,1008,570,Reg,13,Accuracy,   80,000,
1090,1008,570,Reg,14,Omission,    0,000,
1091,1008,905,Input,36,Off1A4,,
1092,1009,535,Input,1,On1A1,,
1093,1009,535,Exit,1,MagEntry,1,
1094,1009,535,Entry,2,ITI2sec,,
1095,1010,845,Input,33,Off1A1,,
1096,1011,540,Exit,2,ITI2sec,Time,
1097,1011,540,Entry,3,RandomHole,,
1098,1011,550,Exit,3,RandomHole,Time,
1099,1011,550,List,,Pseudo1a5,   14,000,
1100,1011,550,Entry,14,hole5,,
1101,1011,550,Reg,12,HoleNumber,    5,000,
1102,1012,775,Input,3,On1A3,,
1103,1012,775,Input,4,On1A4,,
1104,1012,775,Exit,14,hole5,4,
1105,1012,775,Entry,17,CorrectResp,,
1106,1012,775,Reg,3,ComptCR,   26,000,
1107,1012,775,Reg,6,Reward,   26,000,
1108,1012,775,Reg,8,CptReward,   21,000,
1109,1012,775,Reg,1,ComptOmision,    0,000,
1110,1012,780,Exit,17,CorrectResp,Time,
1111,1012,780,Entry,1,MagEntry,,
1112,1012,780,Reg,2,ComptNbessai,   33,000,
1113,1012,780,Reg,13,Accuracy,   80,769,
1114,1012,780,Reg,14,Omission,    0,000,
1115,1013,110,Input,35,Off1A3,,
1116,1013,110,Input,36,Off1A4,,
1117,1013,815,Input,1,On1A1,,
1118,1013,815,Exit,1,MagEntry,1,
1119,1013,815,Entry,2,ITI2sec,,
1120,1015,820,Exit,2,ITI2sec,Time,
1121,1015,820,Entry,3,RandomHole,,
1122,1015,830,Exit,3,RandomHole,Time,
1123,1015,830,List,,Pseudo1a5,    8,000,
1124,1015,830,Entry,8,hole2,,
1125,1015,830,Reg,12,HoleNumber,    2,000,
1126,1016,750,Input,33,Off1A1,,
1127,1018,760,Input,1,On1A1,,
1128,1019,745,Input,33,Off1A1,,
1129,1020,560,Input,3,On1A3,,
1130,1020,560,Exit,8,hole2,3,
1131,1020,560,Entry,17,CorrectResp,,
1132,1020,560,Reg,3,ComptCR,   27,000,
1133,1020,560,Reg,6,Reward,   27,000,
1134,1020,560,Reg,8,CptReward,   22,000,
1135,1020,560,Reg,1,ComptOmision,    0,000,
1136,1020,565,Exit,17,CorrectResp,Time,
1137,1020,565,Entry,1,MagEntry,,
1138,1020,565,Reg,2,ComptNbessai,   34,000,
1139,1020,565,Reg,13,Accuracy,   81,481,
1140,1020,565,Reg,14,Omission,    0,000,
1141,1020,900,Input,35,Off1A3,,
1142,1021,555,Input,1,On1A1,,
1143,1021,555,Exit,1,MagEntry,1,
1144,1021,555,Entry,2,ITI2sec,,
1145,1022,545,Input,33,Off1A1,,
1146,1022,615,Input,1,On1A1,,
1147,1022,955,Input,33,Off1A1,,
1148,1023,560,Exit,2,ITI2sec,Time,
1149,1023,560,Entry,3,RandomHole,,
1150,1023,570,Exit,3,RandomHole,Time,
1151,1023,570,List,,Pseudo1a5,   10,000,
1152,1023,570,Entry,10,hole3,,
1153,1023,570,Reg,12,HoleNumber,    3,000,
1154,1023,610,Input,2,On1A2,,
1155,1023,610,Exit,10,hole3,2,
1156,1023,610,Entry,18,IncorrectResp,,
1157,1023,610,Reg,4,ComptIncR,    6,000,
1158,1023,610,Reg,1,ComptOmision,    0,000,
1159,1023,620,Exit,18,IncorrectResp,Time,
1160,1023,620,Entry,5,TimeOut,,
1161,1024,600,Input,34,Off1A2,,
1162,1024,735,Input,3,On1A3,,
1163,1025,070,Input,35,Off1A3,,
1164,1025,840,Input,3,On1A3,,
1165,1025,840,Input,4,On1A4,,
1166,1026,175,Input,35,Off1A3,,
1167,1026,175,Input,36,Off1A4,,
1168,1028,625,Exit,5,TimeOut,Time,
1169,1028,625,Entry,1,MagEntry,,
1170,1028,625,Reg,2,ComptNbessai,   35,000,
1171,1028,625,Reg,13,Accuracy,   78,571,
1172,1028,625,Reg,14,Omission,    0,000,
1173,1038,655,Input,2,On1A2,,
1174,1038,655,Input,3,On1A3,,
1175,1038,990,Input,34,Off1A2,,
1176,1038,990,Input,35,Off1A3,,
1177,1039,195,Input,3,On1A3,,
1178,1039,195,Input,4,On1A4,,
1179,1039,530,Input,35,Off1A3,,
1180,1039,530,Input,36,Off1A4,,
1181,1055,920,Input,2,On1A2,,
1182,1056,255,Input,34,Off1A2,,
1183,1057,865,Input,1,On1A1,,
1184,1057,865,Exit,1,MagEntry,1,
1185,1057,865,Entry,2,ITI2sec,,
1186,1058,200,Input,33,Off1A1,,
1187,1059,870,Exit,2,ITI2sec,Time,
1188,1059,870,Entry,3,RandomHole,,
1189,1059,880,Exit,3,RandomHole,Time,
1190,1059,880,List,,Pseudo1a5,    8,000,
1191,1059,880,Entry,8,hole2,,
1192,1059,880,Reg,12,HoleNumber,    2,000,
1193,1062,300,Input,3,On1A3,,
1194,1062,300,Exit,8,hole2,3,
1195,1062,300,Entry,17,CorrectResp,,
1196,1062,300,Reg,3,ComptCR,   28,000,
1197,1062,300,Reg,6,Reward,   28,000,
1198,1062,300,Reg,8,CptReward,   23,000,
1199,1062,300,Reg,1,ComptOmision,    0,000,
1200,1062,305,Exit,17,CorrectResp,Time,
1201,1062,305,Entry,1,MagEntry,,
1202,1062,305,Reg,2,ComptNbessai,   36,000,
1203,1062,305,Reg,13,Accuracy,   79,310,
1204,1062,305,Reg,14,Omission,    0,000,
1205,1062,640,Input,35,Off1A3,,
1206,1062,910,Input,1,On1A1,,
1207,1062,910,Exit,1,MagEntry,1,
1208,1062,910,Entry,2,ITI2sec,,
1209,1064,220,Input,33,Off1A1,,
1210,1064,915,Exit,2,ITI2sec,Time,
1211,1064,915,Entry,3,RandomHole,,
1212,1064,925,Exit,3,RandomHole,Time,
1213,1064,925,List,,Pseudo1a5,   12,000,
1214,1064,925,Entry,12,hole4,,
1215,1064,925,Reg,12,HoleNumber,    4,000,
1216,1065,040,Input,2,On1A2,,
1217,1065,040,Exit,12,hole4,2,
1218,1065,040,Entry,18,IncorrectResp,,
1219,1065,040,Reg,4,ComptIncR,    7,000,
1220,1065,040,Reg,1,ComptOmision,    0,000,
1221,1065,050,Exit,18,IncorrectResp,Time,
1222,1065,050,Entry,5,TimeOut,,
1223,1065,375,Input,34,Off1A2,,
1224,1065,980,Input,3,On1A3,,
1225,1066,320,Input,35,Off1A3,,
1226,1070,055,Exit,5,TimeOut,Time,
1227,1070,055,Entry,1,MagEntry,,
1228,1070,055,Reg,2,ComptNbessai,   37,000,
1229,1070,055,Reg,13,Accuracy,   76,667,
1230,1070,055,Reg,14,Omission,    0,000,
1231,1078,970,Input,2,On1A2,,
1232,1078,970,Input,3,On1A3,,
1233,1079,305,Input,34,Off1A2,,
1234,1079,305,Input,35,Off1A3,,
1235,1107,130,Input,4,On1A4,,
1236,1107,465,Input,36,Off1A4,,
1237,1109,080,Input,3,On1A3,,
1238,1109,740,Input,35,Off1A3,,
1239,1115,445,Input,3,On1A3,,
1240,1115,445,Input,4,On1A4,,
1241,1116,105,Input,35,Off1A3,,
1242,1116,105,Input,36,Off1A4,,
1243,1130,765,Input,2,On1A2,,
1244,1130,765,Input,3,On1A3,,
1245,1131,105,Input,34,Off1A2,,
1246,1131,105,Input,35,Off1A3,,
1247,1131,535,Input,3,On1A3,,
1248,1131,875,Input,35,Off1A3,,
1249,1133,005,Input,1,On1A1,,
1250,1133,005,Exit,1,MagEntry,1,
1251,1133,005,Entry,2,ITI2sec,,
1252,1134,315,Input,33,Off1A1,,
1253,1135,010,Exit,2,ITI2sec,Time,
1254,1135,010,Entry,3,RandomHole,,
1255,1135,020,Exit,3,RandomHole,Time,
1256,1135,020,List,,Pseudo1a5,   14,000,
1257,1135,020,Entry,14,hole5,,
1258,1135,020,Reg,12,HoleNumber,    5,000,
1259,1136,100,Input,3,On1A3,,
1260,1136,100,Input,4,On1A4,,
1261,1136,100,Exit,14,hole5,4,
1262,1136,100,Entry,17,CorrectResp,,
1263,1136,100,Reg,3,ComptCR,   29,000,
1264,1136,100,Reg,6,Reward,   29,000,
1265,1136,100,Reg,8,CptReward,   24,000,
1266,1136,100,Reg,1,ComptOmision,    0,000,
1267,1136,105,Exit,17,CorrectResp,Time,
1268,1136,105,Entry,1,MagEntry,,
1269,1136,105,Reg,2,ComptNbessai,   38,000,
1270,1136,105,Reg,13,Accuracy,   77,419,
1271,1136,105,Reg,14,Omission,    0,000,
1272,1136,435,Input,35,Off1A3,,
1273,1136,435,Input,36,Off1A4,,
1274,1137,065,Input,1,On1A1,,
1275,1137,065,Exit,1,MagEntry,1,
1276,1137,065,Entry,2,ITI2sec,,
1277,1139,070,Exit,2,ITI2sec,Time,
1278,1139,070,Entry,3,RandomHole,,
1279,1139,080,Exit,3,RandomHole,Time,
1280,1139,080,List,,Pseudo1a5,    8,000,
1281,1139,080,Entry,8,hole2,,
1282,1139,080,Reg,12,HoleNumber,    2,000,
1283,1139,680,Input,33,Off1A1,,
1284,1141,430,Input,3,On1A3,,
1285,1141,430,Exit,8,hole2,3,
1286,1141,430,Entry,17,CorrectResp,,
1287,1141,430,Reg,3,ComptCR,   30,000,
1288,1141,430,Reg,6,Reward,   30,000,
1289,1141,430,Reg,8,CptReward,   25,000,
1290,1141,430,Reg,1,ComptOmision,    0,000,
1291,1141,435,Exit,17,CorrectResp,Time,
1292,1141,435,Entry,1,MagEntry,,
1293,1141,435,Reg,2,ComptNbessai,   39,000,
1294,1141,435,Reg,13,Accuracy,   78,125,
